"business_id","name","address","city","state","zipcode","total_checkin","num_review","business_rating"
"DiUgFZkt88xcDWG0OjjCaQ","Domino''s Pizza","9310 S Eastern Ave","Las Vegas","NV","89123",48,23,"2.782608695652174"
"kTY6b1DQHCs521tooIR_6w","Club De Soleil","5625 W Tropicana Ave","Las Vegas","NV","89103",208,43,"3.0697674418604652"
"2xBIQyPr3Bp5YPgLScMSgg","Golden Corral of Pittsburgh","900 Park Manor Blvd","Pittsburgh","PA","15205",49,26,"2.6923076923076925"
"E7t1HAqUJbteKrteTI9nTQ","Club 7 Apartments","3030 N 7th St","Phoenix","AZ","85014",1,5,"4.4"
"zp3rZNu-5qonTL3ByPYOUg","Fat Sandwich Company","502 E John St","Champaign","IL","61820",83,66,"3.287878787878788"
"wQoAm1mFpDWZyY4WU_DnyA","Nasha Lounge and Bar","2051 W Warner Rd, Chandler","Chandler","AZ","85224",6,5,"4"
"P4w7kxvrr4odvXdyQzXIvw","Maiku Sushi","1611 Penn Ave","Pittsburgh","PA","15222",17,102,"3.627450980392157"
"6tdkFaMnTfDCiPG97qKVHA","Colangelo''s Bakery","207 21st St","Pittsburgh","PA","15222",99,38,"4.7368421052631575"
"TtG-FJTONaUHfUkQOU7ilg","Jay Honda","175 Broadway Ave","Bedford","OH","44146",3,6,"3.5"
"mJ0CA86roChYwaDkDxFGwg","Papa John''s Pizza","1225 W Main St, Ste 110","Mesa","AZ","85201",3,5,"3.8"
"dTqxlhDNemx2jBnr99yXpA","Fashion & Tailor by J","13610 N Scottsdale Rd, Ste 12","Scottsdale","AZ","85254",16,19,"3.9473684210526314"
"cTQ-U5HTZi-r1Gwhrkaz_g","Legends Bar and Grill","16640 N Scottsdale Rd","Scottsdale","AZ","85254",27,6,"3.3333333333333335"
"KgI1lkFzsx3Fj1vzzKjNIQ","Drum Bar","777 Casino Dr","Pittsburgh","PA","15212",69,6,"3.3333333333333335"
"ZhBW2MIMtUhfLIbjy9ylHg","Bikini Beans Espresso","1420 N Scottsdale Rd","Tempe","AZ","85281",104,34,"4.147058823529412"
"heyEk16YoFLlnEwKKvbrhA","Urban Renewal Skin Care Bar","7105 E First Ave, Ste 10","Scottsdale","AZ","85251",8,12,"5"
"BtjlQLH7GN9l7VHqZgkjTw","SmartStyle","6005 Eastern Ave","Las Vegas","NV","89119",3,6,"4.166666666666667"
"xTMkZYKEsPwuDvsjyl3BFQ","El Chavo Mexican Restaurant","1101 N Mesa Dr","Mesa","AZ","85201",39,14,"3.857142857142857"
"RUJymwuG7ICtEZpXLqJpUg","La Carreta De Lily","8260 W Indian School Rd","Phoenix","AZ","85033",11,5,"4"
"9dro9HGXfJ4g6IzxDWD9UA","TLC Nail Spa","3555 S Fort Apache Rd, Ste 121","Las Vegas","NV","89147",45,22,"3.8636363636363638"
"YeNzn-960PuvlP1XFxaaHA","Top Star Nails","5002 Great Northern Plz S","North Olmsted","OH","44070",7,9,"3.6666666666666665"
"ojYDE5eeEgvTyHWoFoC9iA","Prova Salon","4912 E Shea Blvd, Ste 112","Phoenix","AZ","85254",120,47,"4.659574468085107"
"SE594hJrunTVaALEy8Guzw","Venice Pizza","4645 W Maryland Ave","Glendale","AZ","85301",48,30,"4.366666666666667"
"kkLwDyCPG_wU_g4LIhCQ8g","Pearl Nails","28230 N Tatum Blvd, Ste C8","Cave Creek","AZ","85331",61,21,"4.333333333333333"
"1PslodOlXn0nwFIlBsMwVQ","Advanced Import Specialist","9550 N 90th St, Ste C103","Scottsdale","AZ","85258",1,3,"5"
"lCzAiCA5Es6OsWbV8jbcFg","The Living Room","7277 E Camelback Rd","Scottsdale","AZ","85251",144,12,"3.1666666666666665"
"6Bandew-sHOhBDW9UNwgjA","San Croix Apartments","8000 Spring Mountain Rd","Las Vegas","NV","89117",72,12,"3.0833333333333335"
"RGhUTNRudOmr2hDbgrs66g","Gab''s Auto Repair","3128 E Greenway Rd","Phoenix","AZ","85032",15,16,"4.75"
"FLyufyQmLXnQzHhfWpNB5g","Ember Grille & Terrace","601 S College St","Charlotte","NC","28202",146,36,"3.5"
"pO9tcGCSC_skgdqVz9_Qsw","P.B. Loco","Scottsdale Fashion Square, 7014 E Camelback Rd, #2276","Scottsdale","AZ","85251",NULL,21,"4.095238095238095"
"3l3j4jinWIwSMN_13fwLKw","Bank of America","4801 W Charleston Blvd","Las Vegas","NV","89146",93,18,"1.722222222222222"
"_mhkV1sddm1_vf6LsNqCpg","Q Royal Nail and Spa","15231 N 87th St","Scottsdale","AZ","85260",50,23,"3.217391304347826"
"4NKE4_pGu1SS5QOwMbYNlA","Michael Samuel Studios","7001 E Main St","Scottsdale","AZ","85251",14,5,"5"
"2_jWcWOew5DA6wR7_eH36Q","Papa Murphy''s","6825 N 16th St","Phoenix","AZ","85016",46,16,"4.25"
"LBpfHl4wjpCE3ObVLDRSzA","All About You Salon & Day Spa","1700 East Blvd","Charlotte","NC","28203",23,10,"4.8"
"5ywg1UsnAMTUCnaex0b2sQ","Bison Jacks","8310 Greenway Blvd, Ste 104","Middleton","WI","53562",11,11,"2.5454545454545454"
"51C3Qg3qcLJdF8g9ZcHF1Q","The Pediatric Center","2050 Mariner Dr","Las Vegas","NV","89128",8,6,"2.8333333333333335"
"nteAMOsI2DsTTR9v6G9E7A","Burger King","5200 W Charleston Blvd","Las Vegas","NV","89146",73,12,"2.0833333333333335"
"yJ_Hh73P6ID985Ki_OlVBg","Kohl''s","1316 W Sunset Rd","Henderson","NV","89014",294,13,"3.1538461538461537"
"gQ4D8sNfISbz-FxlOn9Y8w","Skin Laundry Scottsdale","15037 N Scottsdale Rd, Ste 160","Scottsdale","AZ","85254",46,23,"4.6521739130434785"
"1e1echv32lQ01jx2MHASDg","Brighton Jewelers","4320 N Miller Rd, Ste 107","Scottsdale","AZ","85251",43,11,"4.2727272727272725"
"oYfzCy8kUkALFa28og_OsQ","Starbucks","871 W University Dr","Tempe","AZ","85281",747,32,"3.4375"
"3QPOPoWRdrXYu_SRAILBjQ","Dental Care of Mesa","6610 E Baseline Rd, Ste 104","Mesa","AZ","85206",15,17,"4.823529411764706"
"gw6aVsdno8U8DEl0F404fg","Gino''s Coast To Coast","13623 N 32nd St","Phoenix","AZ","85032",46,16,"2.625"
"sOHkm-kMdH-qkVkGeDYfAw","Vision Collision","1109 N Sickles Dr","Tempe","AZ","85281",13,13,"5"
"g6nPaGNPytH6HKewfYwxdA","AS-Tech Grooming","","Las Vegas","NV","89121",3,4,"4"
"qspzfqFNq0iXqsW2QrDB2Q","McDonald''s","475 W Guadalupe Rd","Tempe","AZ","85283",144,6,"2.1666666666666665"
"2VtghgP78OPbPHo0ubPCew","Diversity","4700 S Maryland Pkwy","Las Vegas","NV","89119",12,7,"2.4285714285714284"
"WqRwAE6aOLdfgaMpqE0Hjg","Belle Cheveux Salon","3645 S Town Center Dr, Ste 105","Las Vegas","NV","89135",40,5,"4.8"
"yk_humsf5Uy1YAM3SOKYdQ","Better Than Sex Cake Cafe","241 S Oregon St","Chandler","AZ","85225",2,9,"3.444444444444444"
"C31ExBTn_6UxbTVkWPtNkg","Yellowfin Japanese Restaurant","305 Cedar St","Champaign","IL","61820",129,69,"3.7681159420289854"
"p9hQI4TkC-5gDib3epQJ7Q","Wild Boyz Entertainment","3651 Lindell Rd, Ste D522","Las Vegas","NV","89103",15,63,"4.968253968253968"
"U2ZwdiUSZlK4PAhcQugLgA","Jack In the Box","3545 E Thomas Rd","Phoenix","AZ","85018",29,10,"1.8"
"r69MorklzaPdxGySgNA19g","Taylor''s Cafe","5053 N 44th St","Phoenix","AZ","85018",228,54,"3.425925925925926"
"_bR-GEtSBw7Nptgx-NN8oQ","Hendel''s Refrigeration","3434 N Arizona Ave","Chandler","AZ","85225",4,8,"5"
"4HudfLgcMH5WRD68MhvMAw","Airport Rent A Car","5100 Paradise Rd","Las Vegas","NV","89119",1,5,"1.4"
"7DM-ASw-J0RmJPP0AnbEjw","Regis Salon","4550 E Cactus Rd, Paradise Valley Mall","Phoenix","AZ","85032",13,16,"4.5"
"DDfGmZ07nTAR579uCd7gzQ","McDonald''s","6005 S Eastern Ave","Las Vegas","NV","89119",50,5,"1.4"
"wAsgaxDVxggREwxgVbPwYw","Sinclair","220 E Warm Springs Rd","Las Vegas","NV","89119",96,7,"3.7142857142857144"
"K-0pdH5hZQVeoUmYSNygQw","El Ausente","2536 Fremont St","Las Vegas","NV","89104",58,17,"4.647058823529412"
"0FtjGjAJGuUVp-gohD3jlw","Subway","2487 S Gilbert Rd","Gilbert","AZ","85296",20,8,"2.5"
"PQYp8wJ3yHWX4Nbg0jTH3g","Michael V Salon","7120 E Indian School Rd","Scottsdale","AZ","85251",30,11,"4.909090909090909"
"Yf8PiUFYTgeN-NVSgrntPQ","Pro Nails by Julie","8402 E Indian School Rd, Ste 103","Scottsdale","AZ","85251",1409,162,"4.092592592592593"
"aoEVjewjiQYsI8xcgM-ymQ","Beauty Nail Salon","650 E Horizon Dr, Ste 4","Henderson","NV","89015",10,24,"4.125"
"Rf41BVuBNLsSWbCla28Tig","Capriotti''s Sandwich Shop","170 N Boulder Hwy","Henderson","NV","89015",100,33,"2.8484848484848486"
"g_UINGgOcQq-vkpAbp7lWQ","Chase Bank","1340 E Flamingo Rd","Las Vegas","NV","89119",155,19,"2.3157894736842106"
"SMOIut5YSXbJ8Kg0ZrudqA","Trusted Imports","4755 Nevso Dr","Las Vegas","NV","89103",39,22,"5"
"Vo5CwOrsyWIyF6NJNEVBKg","Hair By CynDoll","4001 S Buffalo Rd","Las Vegas","NV","89147",12,12,"4.666666666666667"
"Z9lVkh7ni2UVd0uO3ikykA","Froyo Craze","8385 W Deer Valley Rd, Ste 109","Peoria","AZ","85382",8,6,"3"
"Bt0kGgIMJ7x0Vi5G14ZhYA","Urban Outfitters","7135 E Camelback Rd","Scottsdale","AZ","85251",675,25,"3.88"
"WQ7Qys-keM0MCO7IGpEduQ","Sunset Pizzeria","869 S Boulder Hwy","Henderson","NV","89015",271,103,"3.3980582524271843"
"5LwPLsnkmRhMFgfSJ-DdyQ","Martinique Bay","3000 Highview Dr","Henderson","NV","89014",12,6,"4.166666666666667"
"HtIDJhLEUUmIyOGsBEs1Rg","Bing''s Burgers","825 S Cooper Rd, Ste B-1","Gilbert","AZ","85233",44,44,"4.113636363636363"
"a5iI_Lwuprw1Yk-ug6oK5Q","Connolly''s On Fifth","115 E 5th St","Charlotte","NC","28202",548,64,"3.578125"
"wM3LNMTjCXBt-iknUvMRVw","Scottsdale Gateway Apartments","2100 N Scottsdale Rd","Tempe","AZ","85281",185,14,"2.357142857142857"
"q8uVDQVlN1xoHJhrJ_ms5g","Taqueria el Palenque","2722 E Lake Mead Blvd","Las Vegas","NV","89030",14,6,"3.6666666666666665"
"rca1HN4qRsZfmpxmlFWNDQ","Hong Kong Express","668 N 44th St","Phoenix","AZ","85008",132,11,"3.5454545454545454"
"UPKWR2kaOne5d4AmdqdZlg","Two Louie''s Market","1233 Penn Ave","Pittsburgh","PA","15222",61,14,"4.428571428571429"
"AybRGjyV28LHQ9LTAfYDug","Realty of Southern Nevada","9017 S Pecos Rd, Ste 4420","Henderson","NV","89074",9,6,"4.333333333333333"
"5FiuxRWs-indyk2Y9imkSg","Chopstix","2381 E Windmill Ln","Las Vegas","NV","89123",296,65,"3.753846153846154"
"YKr-1BT3IBCaXJWuQWGj0w","7-Eleven","8925 S Las Vegas Blvd","Las Vegas","NV","89123",254,16,"3.3125"
"VONg0lyHm7fUdARWjkkjCQ","Las Enchiladas Demama","2250 E Tropicana Ave, Ste 20","Las Vegas","NV","89119",62,39,"4.82051282051282"
"h-XcR4K53HsaSqcBYio-WA","Lucky You Natural Hair Care Salon","2117 Commonwealth Ave","Charlotte","NC","28205",19,5,"4.8"
"o86OGfW63bVqWkIrvxcEQQ","Postino Highland","4821 N Scottsdale Rd","Scottsdale","AZ","85251",1241,139,"4.294964028776978"
"V9Pqh_S5Hfu9rndDJn9n6w","Sierra Ranch Apartments","4722 E Bell Rd","Phoenix","AZ","85032",3,12,"1.3333333333333333"
"p-wPfdOrtiMFdQPT4bSuxw","Lashes & Skin By Maribel","9540 W Flamingo Rd, Ste 160, Tease Boutique","Las Vegas","NV","89147",36,10,"5"
"Ssk38csnsCmFpdewUxxVZQ","Scottsdale Premier Collision","723 N Scottsdale Rd","Tempe","AZ","85281",NULL,14,"5"
"8R2Gm4lsS90JG9jIYHlfeg","Mondays","523 State St","Madison","WI","53703",62,16,"2.75"
"z61ppZjZkBJI9iz0wTf5nQ","Silver Dollar Tavern","117 W Mifflin St","Madison","WI","53703",88,24,"3.7083333333333335"
"oq7yB9GwWzJkCWeAMIqIvw","Starbucks","2300 Paseo Verde Pkwy","Henderson","NV","89052",87,7,"3.142857142857143"
"QrG1exP9084wk2r7BU-RuA","Willowcreek","2020 East Broadway Rd","Tempe","AZ","85282",166,6,"2.5"
"h1S9CQd5p6YuuCJKKdFiTA","Blink Eyecare and Eyewear","16618 Riverstone Way","Charlotte","NC","28277",3,5,"4.2"
"WizGXNkcaRahwTExF90KYw","Elwoods Barbecue & Burger Bar","16139 Lancaster Hwy","Charlotte","NC","28277",406,61,"3.377049180327869"
"qpdMFF6Y31ZAtE1R1OLsfA","Fatburger","1301 W Sunset Rd","Henderson","NV","89014",243,43,"2.953488372093023"
"PvbUrJ7ZM-h1HQp9RoicIg","Holiday Inn Express & Suites Las Vegas I-215 S. Beltway","6220 S Rainbow Blvd","Las Vegas","NV","89118",94,20,"2.75"
"taXKuFldSoerm9SXrckh_w","Green Tea Bistro","1309 W Guadalupe Rd, Ste 5","Mesa","AZ","85202",166,99,"4.202020202020202"
"RtHMwoP4P2d3trkpK-n6yw","Renegade by MOD","9343 E Shea Blvd","Scottsdale","AZ","85260",65,25,"3.56"
"3I7xY7DjWearTz7d4TGdbw","Nando''s Mexican Cafe","1890 W Germann Rd","Chandler","AZ","85286",714,146,"3.547945205479452"
"ezgjo8tnwXIOYpgvTg_sKw","Tranquil Massage","3014 N Hayden Rd, Ste 112","Scottsdale","AZ","85251",7,6,"3.6666666666666665"
"EtWhX8jFs9rgDrvEOpFeIw","Subway","8000 W Sahara Ave","Las Vegas","NV","89117",33,9,"2.444444444444444"
"JJh7q69jbfACuVBr93p8EQ","Applebee''s","10460 N 90th St","Scottsdale","AZ","85258",323,16,"3.5"
"FO_6o6BAs3s8yzd-gDh3jQ","Jack In the Box","4680 S Decatur Blvd","Las Vegas","NV","89103",92,5,"3"
"AnOb3EDRIwfVayPWddr78g","Majerle''s Sports Grill","3095 W Chandler Blvd","Chandler","AZ","85226",712,91,"3.208791208791209"
"d4HnY0ar8-wggSOvyEUcyw","Paradise Pub","955 Grier Dr","Las Vegas","NV","89119",26,19,"4.578947368421052"
"ROZCc1XMuAJpyhvTxotQ6w","Palm Pizza","3411 E Charleston Blvd","Las Vegas","NV","89104",28,23,"2.9130434782608696"
"S7QXZFLakoa-9eGMgycS-A","Jack in the Box","2070 N Dobson Rd","Chandler","AZ","85224",59,9,"2.6666666666666665"
"VrOd56sqFuikPetq6X3orQ","Jacksons Car Wash","14717 N Northsight Blvd","Scottsdale","AZ","85260",19,20,"2.9"
"-w87_Lnx_jPyGZN78tVjXA","Arizona Vehicle Management","14885 N 83rd Pl, Ste 104","Scottsdale","AZ","85260",1,4,"4.5"
"eBt4IVKfSuQ6BcBWalDiTQ","Primp and Blow - A Blow Dry Bar","7135 E Camelback Rd, Ste 185","Scottsdale","AZ","85251",303,53,"3.5660377358490565"
"1zJdyb0mqvNhE-3xaaHwIA","Sea Saw","7133 E Stetson Dr","Scottsdale","AZ","85251",NULL,9,"3.7777777777777777"
"-Obx-qavwBCbJi_lKPbjVw","Alpha Vein Clinic","3150 N Tenaya Way, Ste 400","Las Vegas","NV","89128",9,5,"3.6"
"hO2C3mGpK2lqZ2c2JltQSA","Subway","7340 Smith Corners Blvd, Ste 800","Charlotte","NC","28269",70,5,"1"
"ozAb1TjLJqRH_3pb8TaPTw","Red Robin Gourmet Burgers","2440 East Springs Drive","Madison","WI","53704",254,37,"3.4864864864864864"
"VCPqbI_OTV5RZXYrW461PA","Scottsdale Aesthetics","3014 N Hayden Rd, Ste 122","Scottsdale","AZ","85251",NULL,5,"4.2"
"U3ShrvhAFpv5mfT6z07eGw","Rosarita''s Beach","72 W Horizon Ridge Pkwy","Henderson","NV","89012",224,63,"3.7777777777777777"
"dzmBn58boDASCg_LeAgNiA","Suede","7333 E Indian Plz","Scottsdale","AZ","85251",56,23,"2.5652173913043477"
"-AeZXaqxrLxxXEVH9KmK-g","PQ Nails & Spa","43 S Stephanie St, Ste 130","Henderson","NV","89012",27,28,"4.107142857142857"
"n5UMGTW2394E1Qk7guLSqg","Papa Murphy''s","1385 E Warner Rd","Gilbert","AZ","85296",87,13,"4.230769230769231"
"H7GzAKwibxM3Kk3xCD-aHQ","Nails Unique","9620 Las Vegas Blvd S","Las Vegas","NV","89123",135,34,"4.117647058823529"
"dmQY_zODV6ymRxRSKs7FIw","Goldwing Appliance Repair","160 E Broadway Rd","Mesa","AZ","85210",NULL,6,"1"
"2Y0-nrSZNsLRStyupZgM7g","Courtyard Cafe","4500 W Tropicana Ave","Las Vegas","NV","89103",985,115,"3.0608695652173914"
"-UWw90jUbIL1RlL3EqWvnw","Crown Electric Tattoo Company","911 E Charleston Blvd","Las Vegas","NV","89104",32,28,"2.75"
"-SG4FFB4DgZO_t_WImkvJQ","Whoopie Baking Company","2502 E Camelback Rd","Phoenix","AZ","85016",4,6,"4.666666666666667"
"_IfwKbnSD2UK7PUS7qn-Ig","Homewood Suites By Hilton Phoenix-Biltmore","2001 E Highland Ave","Phoenix","AZ","85016",137,19,"3.9473684210526314"
"xI3IVXHdB6hmOnFjQAZnyg","Fastline Performance","4375 W Reno Ave, Ste 1","Las Vegas","NV","89118",1,6,"4.333333333333333"
"mdAY2mCRiaOKn3BONyTG4g","Quality Inn & Suites","1410 S Country Club Dr","Mesa","AZ","85210",39,10,"2.1"
"qFo9G2zdvLbgH8whxty36g","Benihana","3025 W Chandler Blvd","Chandler","AZ","85226",1164,220,"3.2"
"-RBS7znoOzfB8siQPc1_Nw","Salon E and Boutique","6501 E Greenway Pkwy, Ste 156","Scottsdale","AZ","85254",11,13,"4.615384615384615"
"0rrq-d9iNL2rrLET61v7jg","Laredo''s Mexican Restaurant","2935 S Fish Hatchery Rd","Fitchburg","WI","53711",134,33,"2.9696969696969697"
"sED2nCJYPWgjTK64_x9IRw","Carl''s Jr Restaurants","3866 W Sahara Ave","Las Vegas","NV","89102",75,6,"4"
"_Hb0sjOM5mhIfYbFvCEr9A","Residence Inn Henderson Green Valley","2190 Olympic Ave","Henderson","NV","89014",56,13,"3.1538461538461537"
"evbEh0qRFWlqliHOy62c0A","Nail Envy","1014 W Sunset Rd, Ste 1014","Henderson","NV","89014",1260,160,"4.025"
"_hk86dmVseiD5xZbdUGMuA","David Ross Salon","2115 Southend Dr","Charlotte","NC","28203",3,10,"5"
"NYCMFOpKFmGk6jbuAJYyEg","Mint Hair Studio","10247 N Scottsdale Rd, Ste 4","Scottsdale","AZ","85258",1,5,"5"
"8x0ZB81IW8svt71282r4-w","Mark Mitsubishi Glendale","4434 W Glendale Ave","Glendale","AZ","85301",11,5,"4"
"MB6NnC5XOZM9RGFfcCRWMg","Valeria Salon.Spa.Boutique","9620 Holly Point Dr, Ste 100","Huntersville","NC","28078",37,7,"3.7142857142857144"
"vUJhUVmRMn9T4gsmz-L_Yg","Familia Loritos","2525 W Bethany Home Rd 85017","Phoenix","AZ","85017",32,11,"3.8181818181818183"
"qMyYUz_V9I-jor53xb3bMQ","Porcelli''s Bistro","2391 W 11th St","Cleveland","OH","44113",3,5,"4.6"
"ha9VrI0_OUAErJSI71NWPw","Boujis Salon & Spa","8220 N Hayden Rd, Ste C-110","Scottsdale","AZ","85258",26,9,"4.888888888888889"
"HzGRl7ERUjPpBA_rOT3E-w","L & L Hawaiian Barbecue","7580 S Las Vegas Blvd","Las Vegas","NV","89123",150,33,"2.606060606060606"
"g5Y4swQmgMPjeIyBNEo1xA","Arby''s","9954 S Rural Rd","Tempe","AZ","85284",18,5,"3.4"
"mr5hwhIb_qfpTg9mbWHgsQ","Subway","4811 N 16th St, Ste 105","Phoenix","AZ","85016",117,13,"2.923076923076923"
"EunTJj_O_AWfrvDEyrP-GA","La Cabana","Crown Point Plaza, 8908 E Independence Blvd","Matthews","NC","28105",5,6,"3.3333333333333335"
"VAvlwMwFTKH19w8Tdu9kBA","Carl''s jr","146 North Stephanie St","Henderson","NV","89074",18,3,"2.6666666666666665"
"rXUZNVlpWMV5ORDDSguOEQ","La Unica","9121 Sam Furr Rd","Huntersville","NC","28078",310,62,"4.241935483870968"
"ztcdHj6EpUD7EemcntSsrg","Queen''s Bowl Chinese Food","6245 W Chandler Blvd","Chandler","AZ","85226",46,12,"3.5"
"BYp4NUxpwXCsTAoEmksLxA","Cornerstone","4000 W Flamingo Rd","Las Vegas","NV","89103",25,20,"4.05"
"aj0DdrjiVvWxVDZodgRTfQ","Taqueria El Pirul","316 E Franklin Blvd","Gastonia","NC","28054",7,8,"4.5"
"FR2XNAoGmWaFMDgkEjwptQ","CriStyles Hair Lounge","8975 S Eastern Ave, Unit E","Las Vegas","NV","89123",79,93,"4.924731182795699"
"Gws4c2JKXbbBIXK9dvOsJw","ICB Motorsport","6142 W Detriot St, Ste 1","Chandler","AZ","85226",2,5,"2.6"
"Wzx5tF9-PaWfWSirdq8Ulg","Cafe Rio Mexican Grill","3400 W Chandler Blvd","Chandler","AZ","85226",280,72,"2.888888888888889"
"NVaMVB39fVcJLsBpQiYrbw","Last Stop Auto","3855 S Valley View Blvd, Ste 17-18","Las Vegas","NV","89103",1,5,"5"
"yxih5QHOdx8CmpgpI-pxgw","Super 8 Chandler Phoenix","7171 W Chandler Blvd, I-10 Chandler Blvd Ex 160","Chandler","AZ","85226",23,18,"2.7222222222222223"
"mAQCJfPsJDcGtPs6HzjdVw","Lucy Massage and Spa","5920 W Flamingo Rd, Ste 10","Las Vegas","NV","89103",8,21,"3.0476190476190474"
"XqeZKk07p2Nr76EyM9EOuw","Elegant Nail","1235 East Blvd, Ste C","Charlotte","NC","28203",38,34,"3.735294117647059"
"NR9Su70JzIJoTBDnf1Qb2g","Cantera","2475 West Pecos Rd","Chandler","AZ","85224",35,15,"4.2"
"S1_58P0jY58yvt01L-EP_Q","Starbucks","4985 W Ray Rd","Chandler","AZ","85226",421,39,"3.230769230769231"
"YBWy5z-6vJRYsBZPFwDKVQ","Creative Nails & Spa","17060 N Thompson Peak Pkwy, Ste 110","Scottsdale","AZ","85255",26,22,"4.545454545454546"
"zRc3RHdzSu4InEcvJDyR4A","Eldorado Cleaners","7756 W Sahara Ave","Las Vegas","NV","89117",58,8,"3.125"
"7FWFzCLx8y4TLCGHSV83yQ","Red Persimmon Nails","8470 W Desert Inn Rd","Las Vegas","NV","89117",134,28,"3.2142857142857144"
"rwyEBonWH2nhxxxQo6X1nw","Q Nails & Spa","7995 W Sahara Ave, Ste 102","Las Vegas","NV","89117",87,55,"4.509090909090909"
"dOE4OTd9t9YfBC7i5WR6bg","Blu Burger Grille","23233 N Pima Rd","Scottsdale","AZ","85255",20,7,"3.4285714285714284"
"F3q_7I7TvRSk3m9zEC7qVw","Service King Collision Repair of Spring Valley","6280 W Badura Ave","Las Vegas","NV","89118",21,18,"4"
"Qizis0fGQTx6NsaUs8abOg","4 Wheel Parts","3901 W Russell Rd","Las Vegas","NV","89118",23,21,"3.5238095238095237"
"zhVrl8N_zMW8f9NuoluG6Q","Freddys Frozen Custard & Steakburgers","2065 E Baseline Rd","Gilbert","AZ","85234",449,89,"3.865168539325843"
"EiZYdEo9p2K6r6CnZ5gqsw","Mr. Rooter Plumbing of Phoenix Arizona","333 S. Nina Dr","Mesa","AZ","85210",1,12,"4.25"
"JJfKKK3prm0Kmgch9n7IDg","Parmigiano Italian Bistro","23535 N Scottsdale Rd, Ste 102","Scottsdale","AZ","85255",16,11,"4.454545454545454"
"MtjwVcFHvtogmJZ7De8M9Q","Teresa''s Pizza","2165 S Taylor Rd","Cleveland Heights","OH","44118",5,10,"3.2"
"ldJnXfTBdYa1j9r2dIcZ6A","Larry H Miller Dodge Ram Avondale","10101 W Papago Fwy","Avondale","AZ","85323",1,8,"2.25"
"rLyJUCwMM1POt7RnFnSASg","Stoke","100 W Trade St","Charlotte","NC","28202",147,51,"4.137254901960785"
"KxGVWLAhwWjEOWfx2R2T8Q","Qdoba Mexican Grill","2855 W Ray Rd, Ste 1","Chandler","AZ","85224",119,15,"2.466666666666667"
"tK_NS6MD42O0IQHKhp7xag","Cvs Pharmacy","4323 E Bell Rd","Phoenix","AZ","85032",142,8,"2.125"
"eem6eoAiYL9UcQUE0kMD-g","Adrian''s","1011 W Main St","Mesa","AZ","85201",303,157,"4.745222929936306"
"g6MP8eo_N80LL3S0k6P2CA","AAA Carolinas","5130 South Blvd","Charlotte","NC","28217",34,9,"3.3333333333333335"
"zFv8xagzmdiSsbtxzprvsg","Four Points by Sheraton Las Vegas East Flamingo","4055 Palos Verdes St","Las Vegas","NV","89119",94,34,"3.235294117647059"
"t24iet8ECETVbu_2UhrxkA","Ric''s Body & Paint","14850 N 83rd Pl","Scottsdale","AZ","85260",26,60,"4.75"
"uwVR7b6CxfTzq2sslwWdCA","Galvin Chiropractic","7380 S Eastern Ave, Ste 125","Las Vegas","NV","89123",8,4,"5"
"v-JI57_h-5sLuiy2AsWJiA","Deer Valley Water & Ice","8248 W Deer Valley Rd","Peoria","AZ","85382",19,9,"4.333333333333333"
"8XBk9Stt64ykR0-v_mXL5A","Jamie Nails & Spa","1601 E Bell Rd, Ste A7","Phoenix","AZ","85022",7,6,"3.8333333333333335"
"_JZ7hXqOZ_MngjPWFgER0w","Pizza People Pub","1326 N Central Ave","Phoenix","AZ","85004",1237,224,"4.200892857142857"
"NLHLeoCwul4hStWX_LNVOA","A & M AutoService","12715 Downs Cir","Pineville","NC","28134",5,8,"3.5"
"STR56aM5Jld1F59XmTTvTQ","GoodFellas Barber Shop","14884 N Pima Rd, Ste 104","Scottsdale","AZ","85260",99,27,"4.296296296296297"
"YXdriiIKA4b1nQiRQ4XaDA","Roberto''s Taco Shop","4604 E Sunset Rd","Henderson","NV","89014",214,49,"2.2857142857142856"
"DLjVj2pwEvjtIzNS2HifPA","Got Pearly Whites?","Inside Studio Salons, 9640 W Tropicana, Ste 107","Las Vegas","NV","89147",6,11,"3.5454545454545454"
"MGCwVAFyZBzbrX8meNZ4cA","Polished Nail Bar","2041-F South Blvd","Charlotte","NC","28203",182,96,"3.1458333333333335"
"9VSg0N2M11Y6aL6LgoBYgQ","McDonald''s","2035 S Ellsworth Rd","Mesa","AZ","85209",63,11,"1.8181818181818181"
"rRAKvF-E_fnikHK4WSpXrA","QDOBA Mexican Eats","9552 Mentor Ave","Mentor","OH","44060",18,10,"3.4"
"uxDnXOh6hAWKw1Q31XHnww","Marie Callender''s Restaurants & Bakeries","7455 W Chandler Blvd","Chandler","AZ","85226",10,6,"3.5"
"-NVarOq5E4htuA3Q3OEUnw","Royal Nails And Spa","3350 Novat St","Las Vegas","NV","89129",51,32,"4.125"
"3aJEg4C6980DTPQrBHh6qQ","Just Fresh","127 N Tryon St","Charlotte","NC","28202",69,11,"4.090909090909091"
"n0NzAcID4O01SEPehraBrA","Evan Allen, MD","1701 N Green Valley Pkwy","Henderson","NV","89074",5,14,"2.2857142857142856"
"aZgRTkEmIPx2kNfl7e4HRA","Jake''s Bethany Auto Service","2516 W Bethany Home Rd","Phoenix","AZ","85017",12,11,"4.636363636363637"
